"3945","99760","10039","14",
"3087","54144","10081","14",
"8195","23834","10072","53",
"2148","82935","10022","24",
"3828","48423","10077","44",
"7923","33870","10089","21",
"8625","72943","10001","8",
"860","92779","10021","33",
"6423","33138","10057","86",
"3897","16128","10089","22",
"6281","59649","10066","86",
"6573","16758","10082","7",
"631","91875","10001","6",
"5236","29448","10051","12",
"8216","10680","10052","30",
"3966","64549","10007","39",
"2991","61373","10098","57",
"6302","79676","10089","63",
"1819","46083","10062","95",
"2736","88322","10086","14",
"2787","89062","10064","49",
"4068","62569","10049","23",
"4911","75509","10092","45",
"1280","62666","10061","79",
"4483","24677","10091","78",
"4810","36714","10032","13",
"1153","71459","10042","17",
"6595","52315","10000","2",
"3169","91037","10004","56",
"6151","93519","10016","30",
"8007","93908","10067","65",
"7967","33501","10099","33",
"9263","32922","10090","49",
"9042","92272","10031","89",
"1059","45643","10000","13",
"4574","87310","10021","100",
"6607","92663","10013","48",
"4325","71709","10004","14",
"7087","89337","10075","46",
"7832","20913","10071","8",
"4922","76240","10095","61",
"4206","13077","10003","43",
"4723","10828","10071","91",
"4724","62885","10071","53",
"2091","76405","10066","46",
"1349","14027","10022","21",
"5052","63560","10058","84",
"9609","33713","10094","47",
"8497","48368","10000","48",
"3218","77401","10023","5",
"2373","42056","10045","5",
"3998","66372","10090","83",
"9016","70597","10052","48",
"5200","30975","10029","44",
"9909","58285","10086","14",
"256","99593","10070","90",
"8907","29442","10016","60",
"9412","25626","10082","90",
"4385","43277","10065","54",
"3172","62626","10042","3",
"8098","56925","10022","1",
"8054","38418","10082","15",
"4180","23846","10093","79",
"5001","42125","10007","67",
"9541","20525","10084","80",
"2665","25038","10079","54",
"4269","85877","10086","50",
"2243","11754","10051","13",
"4635","77612","10011","94",
"4123","11414","10046","43",
"8507","15244","10081","28",
"5466","11467","10023","13",
"8586","89237","10084","83",
"636","72112","10011","3",
"6891","25192","10073","43",
"4342","86676","10064","81",
"837","76540","10072","49",
"9043","31189","10019","72",
"5162","49435","10099","8",
"3013","10456","10007","49",
"4244","26584","10016","10",
"5240","11128","10025","8",
"4048","60803","10067","70",
"4952","90285","10034","30",
"3742","66970","10094","5",
"9675","57340","10003","100",
"5152","48830","10010","21",
"7468","10240","10066","9",
"748","81779","10038","29",
"2929","79057","10024","90",
"1590","51184","10004","79",
"8506","30306","10028","7",
"3174","11969","10074","26",
"3823","57054","10049","48",
"8669","21701","10031","25",
"8581","69018","10000","47",
"6876","32190","10039","84",
"5242","88651","10041","98",
"3997","25392","10040","44",
"8607","21805","10085","88",
"1621","26827","10039","65",
"7434","48989","10091","73",
"9585","20227","10043","92",
"5640","97795","10066","50",
"2395","10303","10027","33",
"8257","79660","10005","69",
"1139","75855","10042","10",
"7624","35500","10032","39",
"9282","64128","10019","10",
"4441","43819","10006","100",
"9705","80166","10094","87",
"2458","64033","10068","36",
"1357","80803","10025","82",
"2251","18457","10087","5",
"5196","58005","10082","81",
"439","33838","10021","90",
"7666","47704","10019","58",
"9167","64726","10082","92",
"4889","45239","10047","49",
"6091","42704","10068","49",
"3430","89207","10002","37",
"7281","60438","10055","91",
"4891","13909","10077","97",
"8921","53906","10006","12",
"5058","26109","10018","33",
"4743","48514","10045","25",
"5138","71153","10098","83",
"4487","75164","10089","97",
"468","14357","10064","55",
"2729","12951","10039","43",
"3699","11033","10079","46",
"6125","16449","10011","28",
"4696","25246","10039","42",
"5321","96144","10061","3",
"3208","42075","10028","12",
"9285","20598","10083","26",
"6463","89490","10094","80",
"3772","74558","10075","79",
"3870","11018","10067","6",
"4621","93947","10080","50",
"6744","92531","10069","37",
"806","38288","10064","19",
"5932","37006","10032","71",
"4719","79931","10021","73",
"9414","25356","10060","51",
"7080","19398","10010","82",
"4002","57467","10017","53",
"9803","85835","10097","11",
"135","28984","10087","76",
"7279","51875","10098","34",
"9535","23095","10068","51",
"8027","11992","10092","29",
"7372","75950","10055","14",
"8439","93372","10017","39",
"1344","42762","10032","37",
"8988","73897","10016","20",
"9382","93166","10014","97",
"1793","75942","10001","69",
"622","60964","10014","74",
"6898","57501","10074","12",
"2760","48735","10052","22",
"1071","12877","10018","78",
"6785","25906","10057","32",
"9829","45989","10051","45",
"6854","48195","10017","79",
"6707","19375","10097","65",
"9577","85197","10082","74",
"1155","74153","10060","21",
"1119","75391","10031","23",
"6877","53403","10029","29",
"5584","38216","10091","6",
"3309","70132","10019","50",
"724","20013","10006","71",
"4653","81439","10081","87",
"2206","51124","10076","65",
"4340","54752","10087","100",
"8310","92593","10018","38",
"7470","86040","10035","66",
"2158","52459","10006","84",
"684","86999","10019","34",
"1612","85078","10013","6",
"2974","96335","10087","52",
"6531","49811","10037","18",
"6564","50213","10075","45",
"5956","88783","10100","95",
"9092","79822","10004","2",
"475","81250","10014","78",
"4592","61929","10045","83",
"6069","67434","10001","16",
"8470","70166","10004","80",
"5925","18640","10068","34",
"641","43092","10060","50",
"783","67561","10098","45",
"5872","21140","10063","41",
"3425","95240","10061","4",
"605","26846","10022","5",
"2831","74315","10081","92",
"4721","14570","10066","82",
"8474","21100","10078","88",
"1256","52128","10059","63",
"8795","59001","10020","37",
"3056","16448","10098","36",
"1950","13713","10024","61",
"7521","99795","10003","64",
"8819","93315","10100","20",
"3594","77957","10015","91",
"7705","98041","10049","97",
"8820","72127","10088","35",
"4476","64425","10076","38",
"660","49233","10032","92",
"4478","27385","10061","100",
"9258","64849","10088","96",
"2848","17494","10057","87",
"1829","93995","10002","34",
"2657","90119","10078","11",
"6233","50963","10013","6",
"2985","56370","10077","49",
"5294","96343","10052","33",
"2720","90222","10049","51",
"7844","39803","10090","23",
"9880","98168","10035","81",
"8808","73684","10089","32",
"2948","76170","10083","50",
"7581","10007","10090","83",
"281","92131","10045","1",
"6392","68579","10034","62",
"8159","26089","10058","64",
"8963","82395","10086","4",
"3885","21038","10003","57",
"4083","77115","10003","16",
"8288","99709","10002","85",
"2434","21018","10073","79",
"7342","97211","10023","52",
"2563","16414","10049","73",
"8266","19435","10090","5",
"4714","17985","10008","12",
"2288","13983","10069","85",
"1109","25561","10018","74",
"9314","34158","10067","78",
"2260","64792","10077","66",
"2844","25925","10037","36",
"2462","34021","10095","79",
"7589","26260","10005","90",
"9576","89518","10082","87",
"8080","38487","10084","95",
"7927","48574","10072","78",
"940","35008","10043","94",
"6092","81431","10006","14",
"746","12682","10083","60",
"1788","27307","10013","40",
"5262","25506","10046","11",
"8464","67804","10061","53",
"5917","69217","10058","53",
"4078","58318","10059","34",
"4504","28067","10000","24",
"916","11867","10094","94",
"9345","92624","10038","80",
"1779","46486","10001","57",
"1758","34748","10038","76",
"717","76074","10073","74",
"1082","89265","10050","65",
"6133","22878","10060","72",
"1898","49472","10040","40",
"8423","97165","10052","57",
"7417","28397","10033","47",
"4786","24886","10099","50",
"919","16962","10086","20",
"9866","64652","10042","100",
"293","63530","10043","93",
"5678","42176","10047","98",
"5668","48565","10003","99",
"4166","71170","10003","91",
"5676","91108","10051","16",
"1955","67710","10028","29",
"1410","70508","10003","92",
"6921","11492","10068","92",
"7145","49295","10065","3",
"6186","57717","10059","19",
"825","47282","10081","61",
"5238","37347","10027","51",
"6105","31413","10024","64",
"4461","84351","10022","19",
"7104","73783","10067","37",
"7203","76732","10047","69",
"4456","99237","10005","37",
"9916","78840","10037","12",
"5198","91342","10097","12",
"9561","73196","10032","30",
"8151","48843","10023","27",
"9358","77208","10099","84",
"131","24415","10086","81",
"4511","82144","10071","84",
"7872","11442","10059","17",
"4429","68880","10051","39",
"1454","83894","10006","1",
"9904","16052","10027","67",
"7952","72106","10088","32",
"8048","63793","10064","2",
"108","11149","10093","60",
"1728","89907","10007","15",
"9465","10149","10063","6",
"1752","47749","10040","74",
"486","77764","10046","23",
"4824","52635","10100","10",
"5860","65547","10003","53",
"8841","38359","10061","12",
"6677","88094","10011","48",
"741","38712","10024","80",
"1862","98525","10017","51",
"9556","58591","10094","38",
"1795","43377","10060","84",
"6013","98542","10027","78",
"2514","84133","10026","89",
"7235","18066","10013","80",
"4186","86104","10078","39",
"3840","61480","10073","13",
"5773","63773","10093","62",
"7847","96268","10092","70",
"6587","45027","10064","79",
"7183","99039","10087","9",
"8536","44313","10071","24",
"1023","12704","10073","11",
"4353","37102","10003","45",
"2237","91445","10036","82",
"4468","89013","10041","53",
"8726","99743","10031","97",
"4946","94132","10098","92",
"3061","37969","10058","33",
"1477","29694","10054","73",
"937","29106","10096","54",
"6506","38234","10065","37",
"2631","46149","10063","30",
"491","93491","10042","7",
"38","41849","10000","49",
"742","37415","10000","1",
"6116","63140","10098","43",
"1543","10394","10039","89",
"8596","99262","10002","18",
"9089","91708","10012","69",
"4791","17174","10050","16",
"6729","56441","10087","56",
"8534","39349","10082","18",
"3022","21501","10019","27",
"9521","17255","10032","3",
"3745","79303","10091","53",
"25","39124","10013","26",
"2216","27998","10098","20",
"9647","26421","10006","96",
"7944","72772","10019","59",
"8153","22857","10081","21",
"5573","24851","10046","44",
"4779","39857","10076","30",
"3765","99843","10071","1",
"9649","36577","10036","91",
"1100","79546","10051","52",
"3928","48674","10093","39",
"8427","77062","10027","97",
"8850","74140","10030","85",
"4449","16725","10019","40",
"5115","35171","10070","13",
"7646","95315","10023","92",
"1021","84843","10045","66",
"5922","28592","10096","74",
"5521","35477","10078","48",
"6371","81979","10008","26",
"3739","78686","10083","7",
"1843","61830","10046","74",
"1468","42463","10045","82",
"4631","62497","10030","23",
"7396","17057","10020","64",
"7831","36690","10021","74",
"5743","12755","10058","32",
"6349","57577","10062","92",
"1853","21961","10053","99",
"2265","48125","10095","10",
"1159","66351","10007","22",
"1710","98958","10024","94",
"8188","92438","10076","83",
"4430","81048","10070","84",
"7580","93845","10042","56",
"7574","94642","10077","94",
"8593","99240","10007","20",
"6478","58081","10058","80",
"456","23141","10084","16",
"3055","76950","10086","9",
"2177","61333","10047","80",
"831","54386","10029","72",
"3833","11706","10081","71",
"9734","94028","10017","41",
"798","56676","10081","74",
"8698","59976","10006","9",
"8832","34654","10089","12",
"7719","76437","10084","23",
"2975","24219","10091","83",
"4059","78209","10077","6",
"1037","42109","10060","67",
"3830","99301","10078","19",
"3316","45482","10081","84",
"8746","32756","10014","86",
"1386","50641","10025","1",
"8880","12261","10065","82",
"5919","63207","10039","47",
"4051","45256","10059","47",
"4677","48765","10098","28",
"2135","73931","10057","80",
"5670","95860","10095","33",
"908","55293","10031","53",
"2523","88237","10052","75",
"6940","86406","10036","91",
"1003","55440","10068","100",
"8335","79148","10055","1",
"6992","51050","10044","3",
"1054","45633","10079","14",
"8949","20980","10063","10",
"9021","24418","10043","9",
"9821","64101","10020","77",
"7740","84007","10018","60",
"8235","62603","10048","31",
"4953","85963","10030","8",
"1928","40571","10095","68",
"8787","78492","10087","98",
"1648","44031","10021","50",
"4431","16232","10012","50",
"2629","61504","10062","64",
"183","85918","10051","24",
"555","45233","10032","88",
"7821","52997","10029","38",
"5441","10711","10004","72",
"9202","89091","10076","44",
"2615","74127","10053","63",
"9529","46806","10052","27",
"7579","11729","10059","97",
"6600","77977","10084","43",
"427","94329","10074","19",
"8269","18333","10045","44",
"9617","99609","10084","84",
"785","15002","10030","80",
"853","93932","10074","23",
"6910","37805","10040","77",
"3976","28046","10093","24",
"5383","58518","10084","79",
"8906","72446","10003","9",
"3467","82203","10031","17",
"5524","68354","10066","41",
"6570","20946","10008","38",
"5494","18971","10010","55",
"9402","32750","10034","62",
"4638","68048","10023","58",
"3240","30412","10074","43",
"9833","51927","10065","45",
"9096","90977","10086","35",
"6204","16948","10050","77",
"6529","11794","10052","82",
"3648","42033","10085","22",
"4065","59485","10009","30",
"659","84195","10033","41",
"5206","11675","10035","62",
"3075","67934","10026","55",
"4550","81173","10028","90",
"3188","41711","10066","93",
"6536","59502","10045","7",
"2966","41646","10008","92",
"6883","46487","10011","94",
"6126","98145","10034","92",
"2336","18106","10036","54",
"3787","95974","10067","52",
"5452","22002","10085","28",
"7099","65296","10000","38",
"9417","38652","10092","56",
"4868","13846","10082","94",
"9236","44937","10071","23",
"36","32166","10094","66",
"7817","86301","10022","10",
"9558","45806","10036","93",
"3796","12730","10099","63",
"4570","29692","10085","15",
"9269","21783","10049","52",
"9204","25358","10084","37",
"5064","95027","10010","90",
"5035","93279","10073","87",
"4228","12074","10052","38",
"7189","17500","10090","97",
"9381","52302","10098","73",
"5179","39290","10074","95",
"8057","52369","10080","44",
"4784","20736","10010","37",
"8455","50618","10052","78",
"5636","52149","10080","17",
"3677","78705","10076","91",
"8174","45408","10022","26",
"9220","15387","10064","43",
"6135","66426","10076","82",
"8728","33739","10020","96",
"9137","17533","10037","89",
"5969","84272","10074","66",
"5886","49229","10016","25",
"1374","83999","10010","38",
"2745","30356","10058","70",
"9418","82765","10010","51",
"7365","33765","10009","65",
"6504","34400","10068","21",
"566","68356","10058","95",
"1358","33834","10000","96",
"9420","15685","10087","15",
"1591","97601","10089","87",
"6911","70091","10043","42",
"8825","35315","10064","95",
"6351","45468","10046","51",
"5467","34381","10026","22",
"4379","38442","10043","14",
"9281","19568","10039","70",
"2018","74034","10082","72",
"9674","63972","10006","79",
"474","36458","10044","26",
"9431","54066","10007","26",
"3053","30111","10027","37",
"3702","22396","10037","32",
"6680","28602","10065","80",
"1017","52576","10020","75",
"3012","47075","10010","67",
"564","49250","10035","10",
"890","56764","10091","29",
"1734","64923","10052","88",
"4277","54187","10033","98",
"8082","83731","10094","87",
"9533","30655","10077","63",
"5233","99577","10035","38",
"2982","94372","10067","34",
"7976","77189","10019","28",
"5171","91455","10056","95",
"3322","89502","10090","72",
"5710","70437","10012","66",
"5205","59997","10088","57",
"2663","30485","10083","19",
"2860","34420","10069","75",
"8959","26492","10046","53",
"6369","55791","10042","88",
"3126","44269","10079","18",
"8862","75256","10060","35",
"6878","41382","10031","28",
"6835","28330","10078","42",
"5758","14713","10057","95",
"7790","67964","10032","100",
"7917","32916","10057","73",
"8531","58361","10076","23",
"4710","54146","10079","96",
"6121","66440","10071","73",
"1033","97967","10039","28",
"262","99303","10095","33",
"715","69991","10027","100",
"3311","53397","10065","50",
"2916","74854","10085","35",
"40","80047","10095","6",
"3334","51234","10076","100",
"5632","99813","10098","88",
"9493","94331","10030","78",
"238","45307","10029","79",
"8024","63110","10085","33",
"6123","20365","10080","94",
"75","64856","10043","20",
"2575","64435","10064","48",
"7259","67122","10100","31",
"1712","54072","10019","72",
"111","56438","10031","75",
"1252","77791","10083","75",
"5191","52061","10005","40",
"2341","11301","10042","61",
"4524","58807","10007","93",
"2839","22177","10045","18",
"7045","17603","10005","31",
"714","64836","10073","79",
"70","54693","10055","4",
"9854","45046","10070","4",
"6188","15459","10017","29",
"4683","19024","10018","77",
"7960","57509","10011","38",
"4547","50662","10073","63",
"3673","42083","10065","78",
"3694","53805","10060","57",
"8304","82385","10065","41",
"496","83753","10022","75",
"3465","22158","10065","96",
"6787","20986","10008","76",
"4676","33172","10035","11",
"2759","96824","10090","84",
"5407","89765","10011","75",
"9699","71058","10018","44",
"5432","92160","10022","92",
"6950","65825","10001","66",
"9187","45221","10086","90",
"9838","20048","10053","69",
"2706","19468","10039","93",
"6080","56924","10029","19",
"8126","91555","10094","95",
"6258","38088","10016","79",
"4642","33223","10008","65",
"2047","81827","10090","87",
"6502","85444","10055","99",
"7302","66653","10010","47",
"1207","19015","10057","51",
"5443","31602","10031","36",
"132","20889","10032","74",
"5411","59067","10035","21",
"7450","22218","10066","76",
"9944","66746","10082","5",
"123","46888","10077","75",
"2894","74300","10100","54",
"2532","35297","10053","85",
"5374","34055","10036","95",
"3027","21429","10018","40",
"9887","10844","10061","78",
"5341","85386","10076","43",
"455","77985","10098","19",
"4729","36829","10045","24",
"8797","12999","10091","30",
"5301","63516","10011","37",
"6851","75330","10081","95",
"8276","78362","10046","53",
"7353","68783","10032","90",
"928","44531","10000","20",
"5957","76864","10030","25",
"3596","23030","10075","29",
"6271","71735","10051","40",
"9777","45092","10043","97",
"5413","13887","10097","23",
"1718","72424","10062","78",
"7906","11909","10011","65",
"6062","89483","10011","39",
"1815","33602","10083","48",
"5861","36500","10011","36",
"638","12883","10069","12",
"6479","37317","10025","59",
"4345","43251","10068","37",
"4656","53825","10012","42",
"7399","88827","10048","9",
"5208","42971","10048","64",
"9776","87183","10082","93",
"577","29089","10047","45",
"6977","21366","10002","21",
"5499","72206","10081","65",
"5794","54945","10028","92",
"1186","32771","10005","55",
"6761","52278","10062","4",
"2439","69121","10098","23",
"453","16157","10095","16",
"1532","10143","10048","46",
"8181","96719","10016","10",
"1085","36789","10078","57",
"7781","23062","10067","22",
"4107","85898","10020","42",
"7902","32988","10085","84",
"8992","63041","10032","7",
"592","92312","10099","96",
"8635","53198","10100","97",
"9586","64602","10093","9",
"3756","67856","10003","27",
"4249","46533","10035","65",
"5717","57156","10029","90",
"3390","53364","10011","60",
"5698","19794","10069","54",
"4031","37275","10046","8",
"4992","46942","10084","37",
"2766","36933","10031","16",
"9599","92444","10018","14",
"2455","61001","10087","94",
"9921","96855","10094","72",
"3308","83164","10093","81",
"8081","31090","10095","63",
"8939","17998","10022","31",
"7818","82637","10005","57",
"1299","67801","10072","4",
"5298","51097","10068","28",
"5680","32824","10018","95",
"2030","47631","10093","62",
"3090","78835","10099","6",
"5029","90617","10033","73",
"5068","77903","10016","63",
"425","69765","10052","68",
"6059","77298","10002","91",
"625","56409","10057","19",
"5145","27728","10009","35",
"8864","88614","10036","58",
"5468","35815","10095","23",
"5555","88542","10082","54",
"2139","43771","10003","83",
"5515","55216","10093","34",
"7332","17558","10022","100",
"2104","65717","10048","20",
"6262","99393","10014","65",
"2","15953","10046","41",
"7346","55678","10020","5",
"9890","97587","10087","6",
"3570","79597","10031","85",
"5022","88436","10040","8",
"1050","82833","10006","70",
"1057","79752","10092","80",
"2408","61551","10049","8",
"3638","75630","10045","8",
"1839","70176","10080","83",
"7957","10386","10036","81",
"1884","29996","10006","96",
"6436","65360","10020","18",
"1490","47439","10002","75",
"3873","57987","10084","70",
"5075","70267","10079","60",
"2718","90424","10030","61",
"7918","80896","10084","79",
"5968","52526","10091","80",
"6035","46875","10081","14",
"9497","68087","10022","46",
"2653","18384","10022","91",
"8928","17560","10041","18",
"1818","28433","10080","48",
"5543","39176","10033","71",
"3879","29681","10012","10",
"7458","30623","10023","5",
"2100","57056","10097","35",
"7904","54753","10007","100",
"4954","69796","10083","86",
"3481","74127","10072","92",
"6710","87893","10026","13",
"7584","43963","10065","12",
"394","40448","10009","8",
"9318","89450","10092","11",
"3825","24168","10031","62",
"2193","98861","10003","10",
"1941","29154","10028","22",
"8578","49846","10025","86",
"6219","45123","10093","39",
"7315","62535","10024","38",
"8334","21293","10010","100",
"4037","11777","10075","40",
"6640","98015","10064","63",
"5785","87881","10040","46",
"6974","85326","10028","73",
"5396","60017","10035","98",
"3284","12452","10030","57",
"5556","62221","10033","91",
"8528","93856","10000","60",
"8734","62297","10078","29",
"1481","65734","10042","36",
"4816","29767","10094","7",
"8879","97531","10002","49",
"9447","84029","10013","69",
"1415","32559","10028","58",
"4692","77101","10013","43",
"9136","73970","10068","92",
"4064","94346","10046","8",
"2997","62444","10091","59",
"3930","65006","10070","96",
"2859","22424","10031","20",
"7659","71847","10018","30",
"8246","12979","10078","21",
"2415","39108","10022","69",
"9098","17031","10097","40",
"6918","71865","10040","24",
"1346","12482","10061","30",
"8668","10676","10033","98",
"5819","41094","10006","40",
"7804","99341","10087","20",
"9863","38184","10060","63",
"6017","66008","10059","77",
"9023","59280","10077","5",
"3193","53059","10048","20",
"4801","98575","10067","44",
"5915","56915","10042","57",
"2095","31859","10068","70",
"509","69782","10083","83",
"7926","18899","10006","12",
"5835","46336","10073","26",
"4485","70244","10088","55",
"9771","24365","10048","26",
"556","16455","10060","62",
"2252","61840","10063","94",
"9212","49569","10049","78",
"6514","64448","10096","35",
"1204","58982","10019","7",
"9922","10606","10035","99",
"8015","79876","10009","71",
"951","61361","10080","12",
"4647","13776","10096","74",
"6088","54255","10045","45",
"7224","51129","10026","74",
"2636","70588","10036","84",
"7837","24127","10019","89",
"1032","13214","10034","88",
"7859","12597","10036","62",
"9081","75890","10016","12",
"1004","46169","10065","34",
"9766","32313","10067","100",
"9749","60861","10052","7",
"2327","29999","10011","69",
"6646","65864","10017","83",
"1132","48329","10029","3",
"9323","29180","10055","60",
"4820","40598","10051","82",
"3178","98291","10028","39",
"5582","47554","10075","7",
"1135","10915","10061","58",
"2491","54293","10079","25",
"1715","21169","10068","56",
"5493","61086","10006","51",
"6674","50128","10077","24",
"6753","65575","10060","47",
"5891","46234","10041","80",
"367","54643","10032","27",
"7362","28702","10024","72",
"1969","52797","10080","33",
"6158","97105","10031","29",
"1948","10947","10043","25",
"4105","84226","10015","10",
"6692","38098","10090","62",
"6405","86879","10069","36",
"3342","35985","10084","16",
"4583","12789","10028","39",
"2280","28745","10096","87",
"1124","62520","10053","37",
"3683","53745","10008","63",
"9076","11140","10026","88",
"4944","62969","10055","46",
"3643","38909","10055","94",
"6520","32553","10060","60",
"2758","52227","10078","45",
"8118","72983","10050","86",
"7539","10954","10060","55",
"5359","30818","10082","81",
"4553","51646","10042","69",
"2513","89355","10023","22",
"5434","94990","10095","27",
"4371","30297","10079","12",
"2483","43907","10089","18",
"4296","37713","10070","56",
"4260","45341","10020","14",
"4783","42999","10073","87",
"7673","14306","10087","36",
"3463","43782","10039","14",
"674","83243","10090","48",
"3057","84353","10095","54",
"5599","94880","10006","73",
"1291","19254","10069","25",
"9242","63059","10090","33",
"3277","55000","10001","84",
"4510","31416","10008","74",
"1342","28207","10014","9",
"8186","91186","10082","99",
"1322","43043","10087","28",
"7167","48497","10042","56",
"8008","51030","10071","2",
"3250","94543","10086","15",
"4185","20718","10093","27",
"7708","18044","10100","78",
"8465","90820","10099","81",
"924","22687","10060","65",
"4350","88691","10023","5",
"408","66732","10037","4",
"8964","59031","10047","5",
"3297","91772","10070","98",
"7448","95324","10091","85",
"7170","35848","10056","80",
"9690","70142","10000","61",
"4964","86131","10029","91",
"1653","98638","10072","77",
"1445","38231","10093","14",
"2746","37437","10035","10",
"1184","42159","10003","19",
"9120","11447","10034","23",
"6178","65972","10029","63",
"5370","28757","10028","1",
"1434","79655","10092","81",
"4882","39370","10047","20",
"5456","21570","10040","64",
"736","63645","10023","19",
"9265","46493","10010","67",
"4920","84473","10028","96",
"5665","75132","10083","97",
"5015","46079","10096","59",
"2384","34729","10021","97",
"5566","70252","10041","38",
"7971","87938","10032","43",
"3777","81146","10019","55",
"8138","18427","10019","20",
"801","55176","10080","81",
"3877","12075","10077","17",
"5960","91615","10044","94",
"878","22386","10023","13",
"2714","99056","10038","10",
"2299","98630","10058","36",
"274","44152","10024","41",
"3606","31243","10003","21",
"8206","51513","10042","2",
"5273","10808","10060","3",
"5387","35216","10086","67",
"3084","53279","10080","70",
"1526","24125","10040","58",
"1739","85334","10001","36",
"6913","73519","10008","14",
"8063","63285","10065","2",
"3712","84991","10020","33",
"5760","37097","10032","82",
"2400","43342","10041","38",
"3462","73609","10089","4",
"653","33487","10081","90",
"6641","50082","10099","63",
"7766","25067","10030","89",
"6130","59036","10081","60",
"1420","24767","10016","62",
"8854","25613","10049","23",
"3005","54821","10090","23",
"8404","27446","10045","5",
"1845","12342","10079","86",
"7128","13274","10083","86",
"5772","31498","10009","87",
"6115","81648","10063","62",
"6557","23540","10066","59",
"1191","91965","10003","66",
"7023","41771","10017","31",
"6218","44985","10032","89",
"2682","30025","10096","38",
"6038","20755","10032","57",
"3243","47435","10031","6",
"197","95642","10036","51",
"1489","36440","10069","38",
"5598","53109","10032","80",
"9035","40871","10032","42",
"7680","33441","10009","12",
"6021","64965","10059","21",
"5232","91875","10015","73",
"1905","15605","10013","3",
"3399","41030","10005","51",
"400","67121","10036","35",
"7543","43470","10061","55",
"3904","31204","10035","60",
"3808","39447","10054","14",
"8946","47658","10013","54",
"9350","80650","10031","30",
"3356","56812","10049","36",
"4495","93143","10065","77",
"9763","15733","10037","89",
"5356","24599","10058","94",
"8577","39800","10087","50",
"8467","26630","10075","24",
"6263","59530","10082","86",
"1656","67868","10039","56",
"5293","77504","10081","37",
"8230","74054","10000","56",
"9910","11596","10019","73",
"7277","78248","10096","68",
"2098","43705","10033","25",
"550","53631","10028","52",
"4632","93650","10096","11",
"5168","47879","10050","57",
"5929","92595","10025","20",
"1606","32142","10027","26",
"5037","24492","10096","24",
"7594","21847","10072","88",
"5005","82879","10014","33",
"1414","59953","10097","77",
"602","43784","10041","55",
"9449","56800","10009","49",
"2608","82102","10022","45",
"6915","25379","10089","19",
"6396","29817","10016","18",
"3899","23044","10066","65",
"9125","77821","10071","10",
"5131","41689","10048","86",
"6307","16205","10019","78",
"5264","26206","10051","50",
"8985","13219","10037","33",
"710","71830","10046","60",
"2969","25102","10047","68",
"1601","10563","10046","4",
"594","37611","10009","55",
"5881","48164","10079","29",
"4798","99467","10053","33",
"1970","46558","10066","34",
"8905","18095","10056","7",
"7765","99686","10078","60",
"381","17411","10092","100",
"9696","97423","10074","22",
"6724","69099","10024","44",
"829","21717","10036","67",
"7462","18497","10020","32",
"1433","69592","10044","1",
"8827","86528","10017","44",
"3691","30390","10021","78",
"3696","89977","10073","30",
"4715","46076","10010","38",
"1456","97716","10008","68",
"2723","66303","10038","62",
"3911","71040","10069","9",
"6886","93719","10005","3",
"7413","48379","10080","35",
"687","98569","10025","4",
"112","16609","10055","30",
"3268","47202","10077","40",
"9958","94112","10091","56",
"6688","97896","10014","92",
"22","43245","10087","1",
"4129","63490","10046","97",
"8831","11381","10025","21",
"5634","81439","10056","91",
"1844","58755","10014","93",
"4663","96456","10050","2",
"4733","61658","10080","57",
"891","23404","10096","12",
"9681","20706","10039","5",
"3134","44240","10022","74",
"3813","12878","10003","17",
"8835","20071","10083","30",
"1187","96213","10051","14",
"1527","62115","10059","85",
"3556","50262","10056","89",
"4948","66363","10051","89",
"9030","95012","10014","53",
"4444","82255","10042","84",
"2715","96714","10075","96",
"1127","28445","10068","25",
"9596","77745","10007","17",
"557","76864","10049","98",
"5809","52073","10060","1",
"6493","54405","10037","6",
"3026","13378","10011","74",
"9466","96277","10081","25",
"4135","66286","10052","23",
"7577","23174","10010","96",
"6410","11546","10039","50",
"6642","62501","10099","40",
"827","97515","10023","94",
"4062","38430","10090","40",
"4056","95936","10091","73",
"2004","93158","10026","36",
"4374","25943","10057","36",
"8451","13975","10052","62",
"9761","41778","10040","30",
"2221","47531","10005","40",
"7833","65567","10100","16",
"9663","64410","10060","50",
"8296","90652","10094","33",
"9540","54806","10080","33",
"5426","42769","10057","87",
"7451","97430","10050","5",
"1692","37893","10065","24",
"5623","65864","10025","24",
"7710","94375","10058","14",
"6929","33040","10076","84",
"2170","36553","10032","83",
"3175","27604","10048","18",
"1664","78070","10035","79",
"8042","83654","10013","12",
"2121","19127","10087","40",
"8313","62441","10025","63",
"78","65103","10038","87",
"9886","76550","10017","70",
"867","74231","10004","42",
"7490","95804","10002","97",
"2918","57301","10032","29",
"5266","57062","10038","23",
"840","82784","10075","33",
"776","16904","10059","24",
"2940","74594","10041","48",
"7366","64770","10089","75",
"2361","84104","10018","62",
"2445","65350","10093","33",
"6353","63338","10004","38",
"68","54115","10100","18",
"4210","32976","10020","55",
"7467","15065","10056","72",
"10001","68299","10081","9",
"6938","99806","10087","92",
"6217","35328","10058","100",
"2463","95750","10029","88",
"471","25368","10010","21",
"1660","80896","10082","50",
"2431","34228","10022","97",
"3635","19082","10071","61",
"7941","87899","10000","54",
"9568","99701","10090","46",
"2138","49319","10099","89",
"2589","28982","10100","31",
"9697","31375","10004","96",
"5244","61056","10050","34",
"2897","87937","10002","84",
"5941","11028","10053","77",
"248","19928","10044","61",
